,Restaurant,Location,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time,City,Location1,Rating_bins,CusineCount
10389,ID_3652,"Mico Layout, Stage 2, BTM Layout,Bangalore","Bakery, Desserts",150.0,50,3.5,12.0,5.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
10390,ID_3116,Delhi University-GTB Nagar,"Mithai, Street Food, North Indian, South Indian, Bakery, Chinese, Fast Food",250.0,50,4.1,391.0,83.0,30,Delhi,Delhi University-GTB Nagar,4-5,7
10391,ID_4698,"Tejas Nagar Colony, Wadala West, Mumbai","Chinese, Thai, Burmese, Asian, Seafood, Fast Food",200.0,50,4.0,175.0,113.0,45,Mumbai,"Tejas Nagar Colony, Wadala West",3-4,6
10392,ID_4352,Delhi University-GTB Nagar,"Fast Food, North Indian",600.0,50,3.5,157.0,77.0,45,Delhi,Delhi University-GTB Nagar,3-4,2
10393,ID_4800,"Chandni Chowk, Kolkata","Pizza, North Indian, Street Food",150.0,99,3.3,55.0,8.0,45,Kolkata,Chandni Chowk,3-4,3
10394,ID_2490,"Sector 14, Noida",North Indian,200.0,50,0.0,0.0,0.0,30,Noida,Sector 14,NoRating,1
10395,ID_5955,"Mico Layout, Stage 2, BTM Layout,Bangalore",Fast Food,200.0,50,0.0,0.0,0.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",NoRating,1
10396,ID_3413,"Dockyard Road, Mumbai CST Area","North Indian, Fast Food, South Indian, Chinese",200.0,50,3.6,125.0,45.0,30,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,4
10397,ID_1635,"Delhi High Court, India Gate",Pizza,250.0,50,3.9,79.0,45.0,30,Delhi,"Delhi High Court, India Gate",3-4,1
10398,ID_7771,"Sector 1, Noida","Cafe, Chinese",200.0,50,0.0,0.0,0.0,30,Noida,Sector 1,NoRating,2
10399,ID_3871,"Sector 63A,Gurgaon",North Indian,400.0,50,3.8,284.0,118.0,45,Gurgaon,Sector 63A,3-4,1
10400,ID_5827,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Fast Food, Beverages, Ice Cream, South Indian, Desserts",100.0,50,0.0,0.0,0.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",NoRating,6
10401,ID_2470,"Sector 1, Noida",Bakery,100.0,50,3.5,41.0,16.0,30,Noida,Sector 1,3-4,1
10402,ID_4654,Pune University,"Burger, Fast Food",200.0,50,2.9,457.0,194.0,30,Pune,Pune University,2-3,2
10403,ID_4476,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",South Indian,150.0,50,3.8,133.0,51.0,45,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,1
10404,ID_2188,"Sector 3, Marathalli","North Indian, Chinese, Bengali, Fast Food",200.0,99,2.5,72.0,23.0,45,Bangalore,"Sector 3, Marathalli",2-3,4
10405,ID_5788,Delhi University-GTB Nagar,"North Indian, Mughlai",200.0,50,3.8,104.0,27.0,45,Delhi,Delhi University-GTB Nagar,3-4,2
10406,ID_4470,"Nathan Road, Mangaldas Road, Pune",South Indian,100.0,50,3.9,75.0,51.0,30,Pune,"Nathan Road, Mangaldas Road",3-4,1
10407,ID_1508,"Sector 14, Noida",North Indian,150.0,50,3.8,130.0,40.0,30,Noida,Sector 14,3-4,1
10408,ID_3737,"Tejas Nagar Colony, Wadala West, Mumbai","Chinese, Biryani, North Indian, Desserts",100.0,50,3.0,8.0,1.0,30,Mumbai,"Tejas Nagar Colony, Wadala West",2-3,4
10409,ID_2484,"Hyderabad Public School, Begumpet","Healthy Food, North Indian",600.0,99,4.1,77.0,51.0,30,Hyderabad,"Hyderabad Public School, Begumpet",4-5,2
10410,ID_1484,"D-Block, Sector 63, Noida","Street Food, Tea, Beverages",100.0,50,3.6,20.0,12.0,30,Noida,"D-Block, Sector 63",3-4,3
10411,ID_8046,"Moulali, Kolkata","Beverages, Salad, Desserts",150.0,99,3.9,210.0,144.0,45,Kolkata,Moulali,3-4,3
10412,ID_1122,"Yerawada, Pune, Maharashtra","Cafe, American, Fast Food",200.0,50,3.5,0.0,0.0,30,Mumbai,"Yerawada, Pune, Maharashtra",3-4,3
10413,ID_4285,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Biryani,150.0,50,3.5,19.0,10.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,1
10414,ID_4427,"Babarpur, New Delhi, Delhi","North Indian, Fast Food",150.0,50,3.5,20.0,4.0,30,Delhi,"Babarpur, New Delhi",3-4,2
10415,ID_8303,"D-Block, Sector 63, Noida",Fast Food,100.0,50,3.5,46.0,7.0,30,Noida,"D-Block, Sector 63",3-4,1
10416,ID_6965,"Nathan Road, Mangaldas Road, Pune","Beverages, Desserts",150.0,50,3.5,20.0,2.0,30,Pune,"Nathan Road, Mangaldas Road",3-4,2
10417,ID_407,Delhi University-GTB Nagar,"North Indian, Chinese",200.0,50,3.6,203.0,64.0,65,Delhi,Delhi University-GTB Nagar,3-4,2
10418,ID_2688,"Sector 3, Marathalli","North Indian, Chinese",150.0,50,3.3,380.0,82.0,45,Bangalore,"Sector 3, Marathalli",3-4,2
10419,ID_5885,"Delhi Administration Flats, Timarpur",North Indian,250.0,50,3.2,10.0,2.0,30,Delhi,"Delhi Administration Flats, Timarpur",3-4,1
10420,ID_5999,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Fast Food,150.0,50,0.0,0.0,0.0,45,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",NoRating,1
10421,ID_2408,"FTI College, Law College Road, Pune","Biryani, Fast Food, North Indian, Rolls, Maharashtrian",150.0,50,3.5,121.0,38.0,30,Pune,"FTI College, Law College Road",3-4,5
10422,ID_2846,"FTI College, Law College Road, Pune",Street Food,100.0,50,3.3,5.0,2.0,30,Pune,"FTI College, Law College Road",3-4,1
10423,ID_397,"Mico Layout, Stage 2, BTM Layout,Bangalore","Andhra, North Indian, Chinese",350.0,50,4.2,1484.0,690.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,3
10424,ID_4922,"Sandhurst Road, Mumbai CST Area","Chinese, Fast Food, Rolls",150.0,50,4.0,168.0,72.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,3
10425,ID_8529,"Delhi Administration Flats, Timarpur","Cafe, Fast Food",300.0,50,4.7,399.0,321.0,30,Delhi,"Delhi Administration Flats, Timarpur",4-5,2
10426,ID_956,"FTI College, Law College Road, Pune","Healthy Food, Salad, Juices",200.0,50,3.0,4.0,2.0,30,Pune,"FTI College, Law College Road",2-3,3
10427,ID_5508,"Tejas Nagar Colony, Wadala West, Mumbai","Healthy Food, Salad, Pizza, Italian",250.0,99,3.7,165.0,101.0,45,Mumbai,"Tejas Nagar Colony, Wadala West",3-4,4
10428,ID_4389,"MG Road, Pune","Chinese, North Indian",300.0,50,3.7,135.0,57.0,45,Pune,MG Road,3-4,2
10429,ID_2821,Delhi University-GTB Nagar,"North Indian, Chinese, Mughlai, Rolls",200.0,50,0.0,0.0,0.0,30,Delhi,Delhi University-GTB Nagar,NoRating,4
10430,ID_5790,"Sector 1, Noida","North Indian, Chinese",200.0,50,3.5,62.0,4.0,30,Noida,Sector 1,3-4,2
10431,ID_5621,Majestic,"Pizza, Italian, Fast Food, Bakery",150.0,50,0.0,0.0,0.0,30,Bangalore,Majestic,NoRating,4
10432,ID_2491,Mumbai Central,"Chinese, Mughlai",450.0,50,4.1,1719.0,1260.0,45,Mumbai,Mumbai Central,4-5,2
10433,ID_4055,"Sector 3, Marathalli","Biryani, North Indian, Chinese",250.0,50,3.4,11.0,4.0,30,Bangalore,"Sector 3, Marathalli",3-4,3
10434,ID_6551,"Mico Layout, Stage 2, BTM Layout,Bangalore","Juices, Beverages",50.0,50,3.5,12.0,4.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
10435,ID_8511,"Delhi Administration Flats, Timarpur","Chinese, Momos",200.0,99,3.7,402.0,255.0,65,Delhi,"Delhi Administration Flats, Timarpur",3-4,2
10436,ID_5993,"D-Block, Sector 63, Noida","Fast Food, Healthy Food",150.0,50,4.3,115.0,67.0,30,Noida,"D-Block, Sector 63",4-5,2
10437,ID_1163,Delhi University-GTB Nagar,Korean,400.0,50,4.1,582.0,294.0,65,Delhi,Delhi University-GTB Nagar,4-5,1
10438,ID_3984,"Sector 14, Noida",Mughlai,200.0,50,0.0,0.0,0.0,30,Noida,Sector 14,NoRating,1
10439,ID_7709,"Sector 14, Noida","Chinese, Fast Food",300.0,50,4.0,527.0,242.0,65,Noida,Sector 14,3-4,2
10440,ID_7961,Mumbai Central,"Italian, Pizza",800.0,50,4.1,2211.0,628.0,30,Mumbai,Mumbai Central,4-5,2
10441,ID_7429,"Mico Layout, Stage 2, BTM Layout,Bangalore",Lebanese,250.0,50,3.5,30.0,8.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,1
10442,ID_1494,"Sector 14, Noida","Fast Food, Pizza",200.0,50,0.0,0.0,0.0,30,Noida,Sector 14,NoRating,2
10443,ID_4817,"Sector 3, Marathalli",Chinese,100.0,50,3.6,48.0,32.0,30,Bangalore,"Sector 3, Marathalli",3-4,1
10444,ID_3722,"Yerawada, Pune, Maharashtra","North Indian, Fast Food",200.0,50,0.0,0.0,0.0,30,Mumbai,"Yerawada, Pune, Maharashtra",NoRating,2
10445,ID_2740,"Sector 3, Marathalli",Ice Cream,150.0,50,3.6,18.0,9.0,30,Bangalore,"Sector 3, Marathalli",3-4,1
10446,ID_1290,"MG Road, Pune","Fast Food, Beverages",100.0,50,3.2,9.0,4.0,30,Pune,MG Road,3-4,2
10447,ID_2966,Pune University,Street Food,100.0,50,3.5,45.0,18.0,30,Pune,Pune University,3-4,1
10448,ID_3651,"Mico Layout, Stage 2, BTM Layout,Bangalore","Bakery, Fast Food, Desserts, Beverages",100.0,99,3.7,33.0,7.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,4
10449,ID_4493,"Moulali, Kolkata",South Indian,150.0,50,3.2,8.0,3.0,30,Kolkata,Moulali,3-4,1
10450,ID_591,Majestic,Fast Food,50.0,50,3.2,4.0,0.0,30,Bangalore,Majestic,3-4,1
10451,ID_6072,"FTI College, Law College Road, Pune","Beverages, Fast Food",100.0,50,3.9,39.0,15.0,30,Pune,"FTI College, Law College Road",3-4,2
10452,ID_6527,"Sector 1, Noida","North Indian, Chinese",200.0,50,3.5,50.0,9.0,30,Noida,Sector 1,3-4,2
10453,ID_4049,"Sector 14, Noida","Chinese, Rolls, Beverages",150.0,50,2.9,109.0,48.0,30,Noida,Sector 14,2-3,3
10454,ID_2219,Majestic,"South Indian, North Indian, Chinese, Juices",150.0,50,3.8,213.0,88.0,30,Bangalore,Majestic,3-4,4
10455,ID_186,"Rmz Centennial, I Gate, Whitefield","Mithai, Fast Food",100.0,50,3.9,51.0,22.0,65,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,2
10456,ID_5122,"Moulali, Kolkata","North Indian, Bengali, Fast Food",200.0,50,0.0,0.0,0.0,30,Kolkata,Moulali,NoRating,3
10457,ID_8173,"Dockyard Road, Mumbai CST Area","North Indian, Chinese, South Indian, Fast Food",250.0,50,3.7,189.0,84.0,45,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,4
10458,ID_3629,"Rmz Centennial, I Gate, Whitefield","North Indian, Continental",200.0,50,3.6,184.0,93.0,65,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,2
10459,ID_5496,"Sandhurst Road, Mumbai CST Area","Mughlai, Seafood, Chinese, North Indian, Thai",600.0,50,3.9,285.0,113.0,45,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,5
10460,ID_2903,"Delhi High Court, India Gate","Rajasthani, North Indian",350.0,50,4.2,309.0,212.0,30,Delhi,"Delhi High Court, India Gate",4-5,2
10461,ID_487,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Mughlai, Chinese, South Indian",400.0,50,4.0,144.0,91.0,65,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,4
10462,ID_2943,"Nathan Road, Mangaldas Road, Pune","Street Food, Fast Food, North Indian, Chinese",250.0,99,3.7,78.0,34.0,45,Pune,"Nathan Road, Mangaldas Road",3-4,4
10463,ID_4881,"Rmz Centennial, I Gate, Whitefield","Beverages, Juices, Ice Cream",100.0,50,3.1,7.0,4.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,3
10464,ID_648,"Sector 1, Noida",North Indian,150.0,50,0.0,0.0,0.0,30,Noida,Sector 1,NoRating,1
10465,ID_1424,"Delhi High Court, India Gate","North Indian, Continental, Chinese, Fast Food",800.0,99,4.0,1852.0,1130.0,45,Delhi,"Delhi High Court, India Gate",3-4,4
10466,ID_5926,Delhi University-GTB Nagar,"North Indian, Mughlai",200.0,50,3.8,101.0,24.0,45,Delhi,Delhi University-GTB Nagar,3-4,2
10467,ID_1789,"Dockyard Road, Mumbai CST Area","Fast Food, Burger, American, Wraps",150.0,99,3.4,50.0,14.0,45,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,4
10468,ID_6685,"Sector 3, Marathalli","North Indian, Chinese, Biryani",200.0,50,3.0,455.0,62.0,30,Bangalore,"Sector 3, Marathalli",2-3,3
10469,ID_7200,"Sandhurst Road, Mumbai CST Area","North Indian, South Indian, Continental, Fast Food, Chinese",300.0,50,3.8,1060.0,528.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,5
10470,ID_5332,"Delhi High Court, India Gate","Continental, American, Asian, North Indian, Momos, Beverages",550.0,50,4.7,7062.0,4966.0,45,Delhi,"Delhi High Court, India Gate",4-5,6
10471,ID_7437,Delhi Cantt.,"North Indian, Chinese",250.0,50,0.0,0.0,0.0,30,Delhi,Delhi Cantt.,NoRating,2
10472,ID_4873,"Nathan Road, Mangaldas Road, Pune",Fast Food,150.0,50,0.0,0.0,0.0,30,Pune,"Nathan Road, Mangaldas Road",NoRating,1
10473,ID_1980,Delhi Cantt.,"Pizza, Fast Food",200.0,50,3.1,15.0,4.0,30,Delhi,Delhi Cantt.,3-4,2
10474,ID_1946,"Sector 1, Noida","Continental, Thai, Italian, Salad",350.0,50,3.9,1298.0,450.0,65,Noida,Sector 1,3-4,4
10475,ID_7053,"MG Road, Pune","Italian, Mexican, Salad, Beverages",200.0,50,0.0,0.0,0.0,30,Pune,MG Road,NoRating,4
10476,ID_7381,"Delhi Administration Flats, Timarpur",North Indian,200.0,50,3.2,109.0,18.0,65,Delhi,"Delhi Administration Flats, Timarpur",3-4,1
10477,ID_1557,"Moulali, Kolkata","Sandwich, Fast Food",100.0,50,3.7,36.0,11.0,65,Kolkata,Moulali,3-4,2
10478,ID_1783,"MG Road, Pune",Ice Cream,50.0,50,3.3,10.0,0.0,30,Pune,MG Road,3-4,1
10479,ID_4070,"Babarpur, New Delhi, Delhi","North Indian, Chinese",200.0,50,3.8,18.0,11.0,30,Delhi,"Babarpur, New Delhi",3-4,2
10480,ID_1182,"Sandhurst Road, Mumbai CST Area","Fast Food, American",250.0,50,3.7,52.0,33.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,2
10481,ID_8099,Mumbai Central,"Italian, Fast Food, Mexican, Chinese",350.0,50,3.8,1719.0,664.0,45,Mumbai,Mumbai Central,3-4,4
10482,ID_15,"FTI College, Law College Road, Pune",Fast Food,100.0,50,3.2,7.0,1.0,30,Pune,"FTI College, Law College Road",3-4,1
10483,ID_1815,"Nathan Road, Mangaldas Road, Pune","Continental, North Indian, Asian, Pizza",800.0,50,4.3,2896.0,1967.0,45,Pune,"Nathan Road, Mangaldas Road",4-5,4
10484,ID_7791,"D-Block, Sector 63, Noida","Chinese, North Indian",200.0,50,2.6,21.0,5.0,45,Noida,"D-Block, Sector 63",2-3,2
10485,ID_3372,"Noorkhan Bazaar, Malakpet, Hyderabad",North Indian,100.0,50,0.0,0.0,0.0,30,Hyderabad,"Noorkhan Bazaar, Malakpet",NoRating,1
10486,ID_6355,"FTI College, Law College Road, Pune","Biryani, North Indian, Desserts",200.0,50,3.2,20.0,5.0,30,Pune,"FTI College, Law College Road",3-4,3
10487,ID_5820,"MG Road, Pune","North Indian, Chinese, Continental, Salad",550.0,50,4.3,2618.0,1246.0,65,Pune,MG Road,4-5,4
10488,ID_2081,"Sandhurst Road, Mumbai CST Area","Fast Food, North Indian, Chinese",500.0,50,3.6,77.0,23.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,3
10489,ID_401,Delhi Cantt.,"North Indian, South Indian, Fast Food, Beverages",200.0,50,0.0,0.0,0.0,30,Delhi,Delhi Cantt.,NoRating,4
10490,ID_1192,"MG Road, Pune","North Indian, Chinese, Fast Food",150.0,50,3.6,63.0,36.0,45,Pune,MG Road,3-4,3
10491,ID_365,"Musi Nagar, Malakpet, Hyderabad","South Indian, Fast Food",100.0,99,3.8,418.0,30.0,45,Hyderabad,"Musi Nagar, Malakpet",3-4,2
10492,ID_2443,"Delhi High Court, India Gate","American, Continental, Italian, Bakery",800.0,300,3.9,587.0,323.0,45,Delhi,"Delhi High Court, India Gate",3-4,4
10493,ID_6348,"Dockyard Road, Mumbai CST Area","North Indian, South Indian",100.0,50,2.7,60.0,25.0,45,Mumbai,"Dockyard Road, Mumbai CST Area",2-3,2
10494,ID_3802,"Mico Layout, Stage 2, BTM Layout,Bangalore",Beverages,100.0,50,3.3,53.0,6.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,1
10495,ID_7423,"Delhi Administration Flats, Timarpur","Chinese, Asian",300.0,50,4.3,230.0,141.0,30,Delhi,"Delhi Administration Flats, Timarpur",4-5,2
10496,ID_4105,"Sector 1, Noida","North Indian, Biryani, Rolls",200.0,50,3.3,5.0,2.0,30,Noida,Sector 1,3-4,3
10497,ID_8328,"MG Road, Pune",Fast Food,200.0,50,3.6,103.0,48.0,30,Pune,MG Road,3-4,1
10498,ID_2542,Delhi Cantt.,"Mexican, Italian",200.0,50,0.0,0.0,0.0,30,Delhi,Delhi Cantt.,NoRating,2
10499,ID_313,Pune University,"North Indian, Mughlai, Chinese, Seafood",200.0,99,3.7,252.0,63.0,45,Pune,Pune University,3-4,4
10500,ID_536,"D-Block, Sector 63, Noida","North Indian, Continental, Chinese",150.0,50,3.8,17.0,14.0,30,Noida,"D-Block, Sector 63",3-4,3
10501,ID_8081,Delhi University-GTB Nagar,"North Indian, Chinese, Mughlai, Rolls, Kebab",200.0,50,3.9,280.0,108.0,30,Delhi,Delhi University-GTB Nagar,3-4,5
10502,ID_2911,"D-Block, Sector 63, Noida","Bakery, Fast Food, Sandwich, Italian, Continental, Beverages, Desserts, Cafe",100.0,50,3.8,80.0,71.0,30,Noida,"D-Block, Sector 63",3-4,8
10503,ID_4552,Pune University,"Thai, Chinese, Japanese, Momos, Salad, Vietnamese, Malaysian",800.0,50,4.4,591.0,318.0,45,Pune,Pune University,4-5,7
10504,ID_7002,"Rmz Centennial, I Gate, Whitefield","North Indian, Biryani, Chinese",200.0,99,3.3,203.0,18.0,65,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,3
10505,ID_1056,"Chandni Chowk, Kolkata","Fast Food, Street Food, North Indian",150.0,50,3.9,251.0,105.0,65,Kolkata,Chandni Chowk,3-4,3
10506,ID_150,"Gora Bazar, Rajbari, North Dumdum, Kolkata","North Indian, Chinese",100.0,99,3.8,320.0,82.0,65,Kolkata,"Gora Bazar, Rajbari, North Dumdum",3-4,2
10507,ID_8240,"Sandhurst Road, Mumbai CST Area","North Indian, Chinese, Mughlai",250.0,99,4.0,551.0,310.0,45,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,3
10508,ID_2520,"Mico Layout, Stage 2, BTM Layout,Bangalore","Arabian, Mughlai, Biryani, North Indian, Chinese, Seafood, Beverages",400.0,50,4.1,1508.0,499.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,7
10509,ID_7592,"Sector 1, Noida","Burger, Fast Food, Beverages",150.0,99,4.1,152.0,90.0,30,Noida,Sector 1,4-5,3
10510,ID_5416,Pune University,"Italian, Continental, Salad",550.0,50,4.0,848.0,536.0,45,Pune,Pune University,3-4,3
10511,ID_5216,"Sandhurst Road, Mumbai CST Area","North Indian, Chinese, Fast Food, South Indian",200.0,50,3.6,67.0,29.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,4
10512,ID_8175,"Mico Layout, Stage 2, BTM Layout,Bangalore",South Indian,150.0,50,3.7,65.0,30.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,1
10513,ID_3676,"MG Road, Pune",Biryani,200.0,50,4.0,0.0,0.0,30,Pune,MG Road,3-4,1
10514,ID_4725,Pune University,Fast Food,200.0,50,3.7,105.0,58.0,30,Pune,Pune University,3-4,1
10515,ID_7438,"D-Block, Sector 63, Noida","North Indian, Mughlai, Asian, Salad",600.0,50,4.1,1159.0,710.0,65,Noida,"D-Block, Sector 63",4-5,4
10516,ID_4145,"Moulali, Kolkata","North Indian, South Indian",200.0,50,3.4,37.0,22.0,30,Kolkata,Moulali,3-4,2
10517,ID_6910,Delhi University-GTB Nagar,"North Indian, Fast Food",150.0,50,3.6,29.0,11.0,30,Delhi,Delhi University-GTB Nagar,3-4,2
10518,ID_1617,"Mico Layout, Stage 2, BTM Layout,Bangalore","Healthy Food, Beverages",250.0,50,0.0,0.0,0.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",NoRating,2
10519,ID_6730,"Sector 63A,Gurgaon","Mithai, Street Food, North Indian",100.0,50,3.4,29.0,8.0,30,Gurgaon,Sector 63A,3-4,3
10520,ID_4710,"FTI College, Law College Road, Pune",Fast Food,150.0,50,3.7,88.0,13.0,45,Pune,"FTI College, Law College Road",3-4,1
10521,ID_5441,"Nathan Road, Mangaldas Road, Pune",Mithai,100.0,50,3.8,67.0,13.0,30,Pune,"Nathan Road, Mangaldas Road",3-4,1
10522,ID_1952,"Sector 3, Marathalli","Andhra, North Indian, Biryani",150.0,99,3.0,77.0,28.0,45,Bangalore,"Sector 3, Marathalli",2-3,3
10523,ID_4692,"Delhi Administration Flats, Timarpur",Chinese,100.0,50,0.0,0.0,0.0,30,Delhi,"Delhi Administration Flats, Timarpur",NoRating,1
10524,ID_6487,Mumbai Central,Fast Food,150.0,50,3.9,106.0,16.0,30,Mumbai,Mumbai Central,3-4,1
10525,ID_2679,"Sector 1, Noida","Chinese, Fast Food, Desserts",150.0,50,3.4,13.0,4.0,30,Noida,Sector 1,3-4,3
10526,ID_1726,"Sandhurst Road, Mumbai CST Area","Mughlai, Chinese, North Indian",400.0,50,4.0,723.0,426.0,65,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,3
10527,ID_1578,"Delhi Administration Flats, Timarpur","North Indian, Mughlai, Chinese",300.0,50,3.9,381.0,207.0,65,Delhi,"Delhi Administration Flats, Timarpur",3-4,3
10528,ID_8050,"Sector 14, Noida","Cafe, Fast Food, Beverages",200.0,50,3.9,254.0,154.0,45,Noida,Sector 14,3-4,3
10529,ID_1939,Delhi Cantt.,"Pizza, Fast Food",250.0,50,0.0,0.0,0.0,30,Delhi,Delhi Cantt.,NoRating,2
10530,ID_2846,Pune University,"Fast Food, Street Food",100.0,50,3.4,90.0,40.0,45,Pune,Pune University,3-4,2
10531,ID_8571,"FTI College, Law College Road, Pune","Desserts, Ice Cream",100.0,50,4.1,22.0,15.0,30,Pune,"FTI College, Law College Road",4-5,2
10532,ID_5227,Delhi University-GTB Nagar,Desserts,100.0,50,3.8,41.0,25.0,30,Delhi,Delhi University-GTB Nagar,3-4,1
10533,ID_3640,Delhi Cantt.,"Pizza, Fast Food",200.0,50,3.8,65.0,21.0,45,Delhi,Delhi Cantt.,3-4,2
10534,ID_3592,"D-Block, Sector 63, Noida",Pizza,200.0,50,3.0,8.0,0.0,30,Noida,"D-Block, Sector 63",2-3,1
10535,ID_6160,"Delhi Administration Flats, Timarpur","North Indian, Chinese",100.0,50,3.1,6.0,3.0,30,Delhi,"Delhi Administration Flats, Timarpur",3-4,2
10536,ID_4880,"Sector 1, Noida","Bakery, Desserts, Fast Food",200.0,99,4.0,363.0,228.0,45,Noida,Sector 1,3-4,3
10537,ID_6891,Delhi University-GTB Nagar,Fast Food,100.0,50,3.5,23.0,5.0,30,Delhi,Delhi University-GTB Nagar,3-4,1
10538,ID_8431,"Sector 1, Noida","Chinese, Asian, Sushi",300.0,50,3.4,242.0,193.0,65,Noida,Sector 1,3-4,3
10539,ID_3918,"MG Road, Pune","North Indian, Mughlai",300.0,50,2.6,42.0,26.0,30,Pune,MG Road,2-3,2
10540,ID_8040,"Sector 3, Marathalli","Chinese, Thai, Seafood",250.0,50,0.0,0.0,0.0,30,Bangalore,"Sector 3, Marathalli",NoRating,3
10541,ID_7529,Delhi Cantt.,Bakery,100.0,50,3.0,5.0,3.0,30,Delhi,Delhi Cantt.,2-3,1
10542,ID_4741,"Sandhurst Road, Mumbai CST Area","North Indian, Seafood, Fast Food, Continental, Chinese, Desserts, Mughlai",400.0,99,3.5,550.0,263.0,80,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,7
10543,ID_8312,"Delhi Administration Flats, Timarpur",North Indian,200.0,50,0.0,0.0,0.0,30,Delhi,"Delhi Administration Flats, Timarpur",NoRating,1
10544,ID_6520,"Dockyard Road, Mumbai CST Area","North Indian, Continental, Chinese",400.0,50,3.8,733.0,222.0,30,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,3
10545,ID_2831,Pune University,"North Indian, Chinese",200.0,50,3.1,5.0,0.0,30,Pune,Pune University,3-4,2
10546,ID_3970,"FTI College, Law College Road, Pune","Burger, Fast Food",200.0,99,3.3,591.0,133.0,45,Pune,"FTI College, Law College Road",3-4,2
10547,ID_7142,"Nathan Road, Mangaldas Road, Pune","Cafe, Coffee, Tea, Desserts",300.0,50,4.5,1322.0,606.0,30,Pune,"Nathan Road, Mangaldas Road",4-5,4
10548,ID_4893,"Moulali, Kolkata","North Indian, Fast Food",150.0,50,3.4,38.0,20.0,45,Kolkata,Moulali,3-4,2
10549,ID_3894,Delhi University-GTB Nagar,Chinese,100.0,50,3.1,9.0,0.0,45,Delhi,Delhi University-GTB Nagar,3-4,1
10550,ID_5558,Pune University,"Cafe, Italian, Bakery",350.0,50,3.9,527.0,232.0,45,Pune,Pune University,3-4,3
10551,ID_1792,"Hyderabad Public School, Begumpet","South Indian, North Indian, Chinese",250.0,50,4.1,835.0,389.0,45,Hyderabad,"Hyderabad Public School, Begumpet",4-5,3
10552,ID_4021,"Sector 63A,Gurgaon","North Indian, Chinese, Mughlai",150.0,50,3.7,296.0,152.0,65,Gurgaon,Sector 63A,3-4,3
10553,ID_7303,"MG Road, Pune","Bakery, Desserts",100.0,50,3.4,28.0,16.0,45,Pune,MG Road,3-4,2
10554,ID_1958,"Tejas Nagar Colony, Wadala West, Mumbai",North Indian,150.0,50,0.0,0.0,0.0,30,Mumbai,"Tejas Nagar Colony, Wadala West",NoRating,1
10555,ID_5538,"Nathan Road, Mangaldas Road, Pune","North Indian, Beverages",100.0,50,2.7,6.0,4.0,30,Pune,"Nathan Road, Mangaldas Road",2-3,2
10556,ID_217,"Sector 14, Noida",North Indian,100.0,50,3.1,6.0,0.0,30,Noida,Sector 14,3-4,1
10557,ID_3405,"Yerawada, Pune, Maharashtra","Chinese, North Indian",200.0,50,3.2,19.0,3.0,30,Mumbai,"Yerawada, Pune, Maharashtra",3-4,2
10558,ID_2057,"Sandhurst Road, Mumbai CST Area","Desserts, Bakery",100.0,50,4.0,58.0,44.0,80,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,2
