Restaurant,Count,City,Average_Cost,Rating,Votes,Reviews
ID_7066,2,1,100.0,3.95,161.5,59.5
ID_7067,2,1,100.0,3.5,237.0,2.0
ID_7068,1,1,150.0,4.0,374.0,23.0
ID_707,1,1,200.0,3.2,4.0,1.0
ID_7070,1,1,100.0,3.2,10.0,2.0
ID_7071,2,1,100.0,0.0,0.0,0.0
ID_7072,4,1,150.0,3.3,9.0,3.0
ID_7074,1,1,100.0,3.6,10.0,4.0
ID_7076,1,1,100.0,4.1,216.0,19.0
ID_7077,1,1,50.0,0.0,0.0,0.0
ID_7078,1,1,100.0,0.0,0.0,0.0
ID_7079,1,1,100.0,4.0,113.0,12.0
ID_708,1,1,200.0,3.8,98.0,42.0
ID_7080,1,1,50.0,3.4,9.0,1.0
ID_7081,1,1,100.0,3.9,0.0,0.0
ID_7082,4,1,150.0,3.8,385.0,20.0
ID_7083,1,1,200.0,3.7,34.0,12.0
ID_7084,1,1,150.0,0.0,0.0,0.0
ID_7085,1,1,100.0,3.4,9.0,3.0
ID_7087,1,1,200.0,3.7,51.0,23.0
ID_7089,3,1,166.67,3.83,74.0,22.33
ID_709,1,1,100.0,3.3,7.0,2.0
ID_7090,1,1,100.0,3.7,34.0,11.0
ID_7091,1,1,100.0,2.9,307.0,62.0
ID_7092,1,1,250.0,3.8,32.0,8.0
ID_7093,2,1,100.0,3.3,4.0,1.0
ID_7094,1,1,150.0,3.6,15.0,5.0
ID_7095,1,1,100.0,3.8,82.0,42.0
ID_7096,1,1,150.0,3.1,104.0,40.0
ID_7097,1,1,100.0,3.6,117.0,12.0
ID_7098,1,1,100.0,3.6,402.0,9.0
ID_7099,2,1,100.0,3.9,127.0,16.0
ID_71,4,3,187.5,3.82,134.75,58.5
ID_710,1,1,150.0,2.9,12.0,2.0
ID_7100,1,1,100.0,3.3,167.0,3.0
ID_7101,2,1,150.0,3.7,29.0,11.0
ID_7104,1,1,200.0,3.7,389.0,54.0
ID_7106,1,1,100.0,0.0,0.0,0.0
ID_7107,1,1,50.0,0.0,0.0,0.0
ID_7109,1,1,200.0,3.8,49.0,10.0
ID_711,1,1,100.0,3.6,15.0,10.0
ID_7110,1,1,200.0,3.9,48.0,19.0
ID_7111,1,1,100.0,3.7,37.0,3.0
ID_7112,1,1,200.0,4.1,228.0,76.0
ID_7113,3,1,183.33,3.83,133.0,40.0
ID_7114,1,1,150.0,3.5,14.0,3.0
ID_7115,1,1,300.0,4.0,201.0,54.0
ID_7117,1,1,150.0,3.4,12.0,6.0
ID_7118,1,1,100.0,4.0,709.0,312.0
ID_7119,1,1,200.0,0.0,0.0,0.0
ID_712,3,1,100.0,0.0,0.0,0.0
ID_7120,1,1,150.0,3.4,87.0,8.0
ID_7121,1,1,150.0,0.0,0.0,0.0
ID_7122,1,1,150.0,3.0,16.0,1.0
ID_7123,2,1,200.0,3.7,25.0,14.0
ID_7124,1,1,100.0,0.0,0.0,0.0
ID_7125,1,1,150.0,3.7,24.0,15.0
ID_7126,1,1,250.0,3.7,24.0,11.0
ID_7127,2,1,50.0,3.8,65.0,18.0
ID_7128,1,1,200.0,0.0,0.0,0.0
ID_713,1,1,300.0,3.9,76.0,46.0
ID_7130,1,1,150.0,3.4,9.0,0.0
ID_7131,1,1,250.0,0.0,0.0,0.0
ID_7132,2,1,200.0,3.9,160.0,78.0
ID_7134,1,1,100.0,3.7,14.0,3.0
ID_7135,2,1,150.0,3.3,37.0,18.0
ID_7136,1,1,200.0,0.0,0.0,0.0
ID_7137,1,1,100.0,2.9,10.0,0.0
ID_7138,3,1,150.0,2.8,9.0,4.0
ID_7139,3,1,250.0,3.1,6.0,1.0
ID_714,4,2,200.0,3.8,63.0,35.0
ID_7140,1,1,100.0,3.2,7.0,1.0
ID_7141,1,1,150.0,3.0,0.0,0.0
ID_7142,6,2,300.0,4.37,1154.83,479.17
ID_7143,2,1,100.0,2.9,30.0,6.0
ID_7144,1,1,100.0,3.5,37.0,13.0
ID_7145,1,1,250.0,3.6,31.0,16.0
ID_7147,3,2,500.0,3.9,271.0,143.0
ID_7148,1,1,300.0,3.9,248.0,91.0
ID_7149,1,1,150.0,4.0,217.0,65.0
ID_7150,1,1,600.0,3.9,151.0,86.0
ID_7151,1,1,50.0,3.6,18.0,12.0
ID_7152,1,1,200.0,4.2,221.0,133.0
ID_7153,1,1,150.0,0.0,0.0,0.0
ID_7155,1,1,100.0,0.0,0.0,0.0
ID_7156,1,1,200.0,4.0,277.0,195.0
ID_7157,2,1,150.0,4.1,303.0,92.0
ID_7158,1,1,200.0,4.5,2805.0,1457.0
ID_7159,1,1,150.0,3.7,125.0,39.0
ID_716,1,1,400.0,4.2,718.0,369.0
ID_7160,1,1,200.0,3.9,1189.0,63.0
ID_7162,1,1,200.0,3.8,0.0,0.0
ID_7163,1,1,150.0,0.0,0.0,0.0
ID_7167,1,1,200.0,0.0,0.0,0.0
ID_7169,1,1,250.0,3.3,13.0,1.0
ID_717,1,1,150.0,3.5,34.0,11.0
ID_7170,1,1,200.0,0.0,0.0,0.0
ID_7171,1,1,200.0,4.3,244.0,167.0
ID_7172,1,1,150.0,2.8,16.0,8.0
ID_7173,2,1,200.0,0.0,0.0,0.0
ID_7174,1,1,100.0,3.6,54.0,31.0
ID_7175,2,2,200.0,1.8,15.5,8.0
ID_7176,1,1,150.0,3.6,112.0,44.0
ID_7177,2,1,100.0,0.0,0.0,0.0
ID_7178,1,1,150.0,3.1,6.0,0.0
ID_7179,1,1,200.0,0.0,0.0,0.0
ID_718,1,1,400.0,4.1,954.0,575.0
ID_7180,2,1,150.0,0.0,0.0,0.0
ID_7181,2,1,100.0,3.2,6.0,1.0
ID_7183,1,1,100.0,3.7,32.0,17.0
ID_7184,22,8,179.55,3.74,337.59,102.23
ID_7185,2,1,400.0,4.2,1256.0,925.0
ID_7186,1,1,100.0,0.0,0.0,0.0
ID_7187,1,1,200.0,3.3,7.0,5.0
ID_7188,1,1,100.0,3.6,21.0,7.0
ID_7189,1,1,300.0,2.6,290.0,137.0
ID_719,1,1,100.0,4.0,57.0,32.0
ID_7190,1,1,200.0,0.0,0.0,0.0
ID_7191,1,1,200.0,3.7,27.0,21.0
ID_7192,1,1,200.0,4.0,98.0,62.0
ID_7194,2,1,150.0,0.0,0.0,0.0
ID_7195,2,1,100.0,1.4,6.0,2.5
ID_7196,1,1,200.0,2.9,10.0,5.0
ID_7197,3,1,100.0,3.77,55.33,19.0
ID_7198,1,1,100.0,0.0,0.0,0.0
ID_7199,1,1,200.0,3.4,67.0,16.0
ID_72,1,1,100.0,3.7,9.0,1.0
ID_720,12,6,300.0,4.06,320.25,113.83
ID_7200,5,3,240.0,3.76,501.6,238.8
ID_7201,1,1,150.0,3.9,281.0,127.0
ID_7202,1,1,200.0,3.8,114.0,73.0
ID_7203,3,1,150.0,3.7,56.0,24.0
ID_7204,3,1,150.0,4.0,267.0,143.0
ID_7205,1,1,250.0,2.4,78.0,33.0
ID_7206,2,1,200.0,0.0,0.0,0.0
ID_7207,1,1,500.0,3.9,153.0,94.0
ID_7208,1,1,200.0,4.5,64.0,49.0
ID_7209,1,1,800.0,4.0,262.0,112.0
ID_721,1,1,200.0,3.2,7.0,4.0
ID_7210,2,1,100.0,0.0,0.0,0.0
ID_7211,2,1,50.0,3.6,35.0,10.0
ID_7212,1,1,150.0,3.6,51.0,14.0
ID_7213,2,1,150.0,0.0,0.0,0.0
ID_7214,1,1,200.0,3.5,61.0,16.0
ID_7215,3,1,100.0,0.0,0.0,0.0
ID_7216,1,1,200.0,3.4,82.0,33.0
ID_7217,1,1,150.0,0.0,0.0,0.0
ID_7218,1,1,200.0,3.6,26.0,21.0
ID_7219,1,1,250.0,3.1,89.0,23.0
ID_722,1,1,250.0,3.9,1110.0,455.0
ID_7220,2,1,100.0,0.0,0.0,0.0
ID_7221,1,1,200.0,3.8,55.0,20.0
ID_7222,2,2,200.0,4.1,34.0,26.0
ID_7223,2,1,150.0,3.7,79.0,12.0
ID_7224,1,1,150.0,3.8,35.0,21.0
ID_7225,1,1,200.0,4.0,307.0,179.0
ID_7226,2,1,100.0,3.0,7.0,1.0
ID_7227,1,1,50.0,0.0,0.0,0.0
ID_7228,1,1,200.0,0.0,0.0,0.0
ID_7229,2,1,150.0,3.5,49.0,9.0
ID_723,1,1,200.0,3.6,50.0,13.0
ID_7230,2,1,100.0,0.0,0.0,0.0
ID_7231,1,1,250.0,3.9,915.0,721.0
ID_7233,1,1,200.0,3.7,73.0,30.0
ID_7234,1,1,100.0,3.2,17.0,3.0
ID_7235,6,1,141.67,3.3,26.0,4.17
ID_7236,1,1,200.0,0.0,0.0,0.0
ID_7237,5,2,200.0,2.4,289.8,137.4
ID_7238,1,1,100.0,0.0,0.0,0.0
ID_7239,2,1,50.0,3.6,20.0,4.0
ID_724,1,1,200.0,2.7,27.0,16.0
ID_7240,1,1,250.0,3.9,198.0,64.0
ID_7242,1,1,200.0,3.5,55.0,21.0
ID_7243,1,1,100.0,3.9,49.0,22.0
ID_7244,1,1,400.0,3.5,340.0,194.0
ID_7245,1,1,250.0,3.2,8.0,2.0
ID_7247,2,1,300.0,4.0,518.5,285.0
ID_7248,2,1,300.0,3.8,221.0,115.0
ID_7249,1,1,550.0,4.0,246.0,113.0
ID_725,1,1,200.0,3.8,85.0,56.0
ID_7250,2,1,200.0,3.4,16.0,5.0
ID_7251,3,1,500.0,3.7,206.0,93.0
ID_7252,2,1,250.0,3.9,163.0,112.0
ID_7253,1,1,300.0,0.0,0.0,0.0
ID_7254,1,1,100.0,0.0,0.0,0.0
ID_7255,1,1,150.0,3.3,7.0,4.0
ID_7257,1,1,200.0,3.3,13.0,5.0
ID_7258,1,1,100.0,0.0,0.0,0.0
ID_7259,1,1,100.0,0.0,0.0,0.0
ID_726,2,1,200.0,4.6,443.5,310.5
ID_7260,12,4,150.0,1.65,2.17,1.0
ID_7261,3,1,350.0,3.0,19.0,5.0
ID_7262,1,1,200.0,3.5,55.0,28.0
ID_7263,2,1,250.0,3.9,106.0,50.0
ID_7265,1,1,200.0,0.0,0.0,0.0
ID_7266,1,1,200.0,0.0,0.0,0.0
ID_7267,1,1,100.0,0.0,0.0,0.0
ID_7268,1,1,100.0,3.2,11.0,2.0
ID_7269,1,1,100.0,4.2,236.0,72.0
ID_727,1,1,200.0,3.8,277.0,101.0
ID_7270,1,1,300.0,3.8,182.0,80.0
ID_7271,3,1,50.0,3.1,98.0,10.0
ID_7272,1,1,300.0,3.1,12.0,6.0
ID_7273,1,1,100.0,0.0,0.0,0.0
ID_7275,1,1,150.0,4.0,929.0,160.0
ID_7276,1,1,300.0,4.4,308.0,175.0
ID_7277,1,1,100.0,3.5,91.0,28.0
ID_7278,1,1,200.0,3.3,18.0,13.0
ID_7280,2,1,400.0,3.3,10.0,6.0
ID_7281,2,1,100.0,3.1,7.0,1.0
ID_7283,1,1,100.0,4.1,29.0,26.0
ID_7285,1,1,300.0,3.6,173.0,85.0
ID_7286,1,1,150.0,3.1,6.0,2.0
ID_7288,1,1,100.0,3.5,30.0,12.0
ID_7289,2,1,150.0,3.5,59.0,30.0
ID_729,1,1,150.0,3.2,161.0,18.0
ID_7290,1,1,100.0,3.9,196.0,82.0
ID_7291,1,1,100.0,0.0,0.0,0.0
ID_7292,1,1,100.0,0.0,0.0,0.0
ID_7293,1,1,100.0,0.0,0.0,0.0
ID_7294,2,1,150.0,3.1,51.0,20.0
ID_7295,20,7,150.0,3.73,62.4,34.55
ID_7296,2,2,150.0,3.6,36.0,17.0
ID_7297,1,1,150.0,0.0,0.0,0.0
ID_7299,4,3,150.0,3.75,43.75,20.5
ID_73,1,1,150.0,3.5,18.0,4.0
ID_7300,1,1,100.0,3.1,6.0,1.0
ID_7301,2,1,200.0,2.6,123.0,49.0
ID_7302,5,2,640.0,4.24,1277.2,695.4
ID_7303,1,1,100.0,3.4,28.0,16.0
ID_7304,1,1,450.0,3.8,461.0,194.0
ID_7305,1,1,400.0,3.9,239.0,98.0
ID_7306,1,1,200.0,3.9,113.0,101.0
ID_7307,1,1,100.0,3.5,53.0,19.0
ID_7309,3,1,150.0,3.7,77.0,39.0
ID_731,1,1,150.0,0.0,0.0,0.0
ID_7310,1,1,500.0,4.2,1973.0,1079.0
ID_7311,1,1,50.0,4.1,82.0,33.0
ID_7312,1,1,150.0,0.0,0.0,0.0
ID_7314,6,3,250.0,3.98,513.33,269.5
ID_7315,1,1,250.0,3.7,59.0,36.0
ID_7316,1,1,150.0,0.0,0.0,0.0
ID_7318,1,1,200.0,3.7,0.0,0.0
ID_7319,1,1,600.0,3.9,750.0,536.0
ID_732,1,1,200.0,3.4,275.0,88.0
ID_7321,1,1,200.0,3.8,87.0,47.0
ID_7322,2,2,200.0,3.1,4.0,1.0
ID_7323,1,1,300.0,3.8,138.0,82.0
ID_7324,1,1,100.0,0.0,0.0,0.0
ID_7325,2,1,100.0,4.4,406.0,241.0
ID_7326,1,1,200.0,0.0,0.0,0.0
ID_7328,1,1,200.0,3.0,39.0,12.0
ID_7329,1,1,50.0,3.6,28.0,5.0
ID_733,1,1,100.0,3.0,15.0,10.0
ID_7330,2,1,100.0,3.7,82.0,22.0
ID_7331,1,1,100.0,3.5,36.0,20.0
ID_7332,3,2,600.0,4.13,2933.67,1720.0
ID_7333,2,1,250.0,3.5,22.0,8.0
ID_7334,1,1,200.0,4.2,782.0,468.0
ID_7335,1,1,300.0,3.2,35.0,7.0
ID_7337,1,1,300.0,3.2,8.0,2.0
ID_734,1,1,200.0,2.8,0.0,0.0
ID_7340,1,1,250.0,3.4,22.0,13.0
ID_7341,1,1,100.0,3.8,51.0,34.0
ID_7342,1,1,250.0,3.3,8.0,4.0
ID_7343,1,1,600.0,4.1,168.0,108.0
ID_7344,1,1,200.0,3.9,189.0,124.0
ID_7346,1,1,200.0,3.6,46.0,23.0
ID_7347,1,1,200.0,3.7,32.0,8.0
ID_7349,1,1,200.0,3.2,6.0,3.0
ID_735,1,1,200.0,3.6,38.0,12.0
ID_7350,1,1,100.0,3.3,7.0,5.0
ID_7351,1,1,200.0,0.0,0.0,0.0
ID_7352,1,1,150.0,0.0,0.0,0.0
ID_7353,1,1,200.0,3.6,9.0,2.0
ID_7354,1,1,300.0,3.6,30.0,14.0
ID_7355,1,1,300.0,3.5,19.0,3.0
ID_7356,1,1,100.0,0.0,0.0,0.0
ID_7357,1,1,250.0,4.1,440.0,294.0
ID_7358,5,3,150.0,2.46,38.6,11.0
ID_7359,1,1,200.0,3.9,54.0,45.0
ID_7360,2,1,250.0,1.95,22.0,15.5
ID_7361,1,1,200.0,3.4,166.0,78.0
ID_7362,1,1,200.0,2.5,61.0,8.0
ID_7363,1,1,250.0,0.0,0.0,0.0
ID_7364,1,1,100.0,3.5,18.0,4.0
ID_7365,1,1,250.0,3.5,11.0,4.0
ID_7368,1,1,200.0,3.0,39.0,7.0
ID_7369,2,2,275.0,3.2,10.0,1.5
ID_7370,1,1,250.0,0.0,0.0,0.0
ID_7371,1,1,200.0,3.5,26.0,13.0
ID_7372,1,1,150.0,3.5,11.0,1.0
ID_7373,1,1,200.0,4.4,366.0,209.0
ID_7374,1,1,100.0,3.3,19.0,7.0
ID_7375,3,2,200.0,3.3,6.0,4.0
ID_7376,1,1,900.0,4.1,209.0,131.0
ID_7377,1,1,100.0,3.8,26.0,6.0
ID_7378,1,1,200.0,3.5,34.0,20.0
ID_738,1,1,200.0,3.8,343.0,214.0
ID_7380,1,1,100.0,3.2,5.0,1.0
ID_7381,2,1,200.0,3.2,109.0,18.0
ID_7382,2,1,550.0,4.1,150.0,75.0
ID_7383,1,1,600.0,4.2,584.0,331.0
ID_7385,1,1,250.0,3.9,507.0,246.0
ID_7386,1,1,100.0,3.7,27.0,5.0
ID_7388,1,1,100.0,3.6,22.0,7.0
ID_7389,1,1,200.0,2.9,122.0,47.0
ID_739,1,1,200.0,3.6,126.0,81.0
ID_7390,1,1,150.0,3.8,45.0,26.0
ID_7391,1,1,100.0,3.3,22.0,8.0
ID_7392,2,1,100.0,3.2,9.0,2.0
ID_7393,2,1,100.0,3.6,28.0,5.0
ID_7394,2,2,200.0,3.3,26.0,6.0
ID_7395,1,1,200.0,3.2,6.0,2.0
ID_7397,1,1,150.0,4.0,34.0,27.0
ID_7398,2,1,100.0,3.0,19.0,10.0
ID_7399,1,1,200.0,3.4,51.0,24.0
ID_74,1,1,150.0,0.0,0.0,0.0
ID_7400,1,1,200.0,3.1,18.0,6.0
ID_7401,2,2,400.0,3.65,235.0,138.0
ID_7402,1,1,300.0,3.8,591.0,125.0
ID_7403,1,1,200.0,3.4,37.0,21.0
ID_7404,1,1,200.0,3.0,72.0,25.0
ID_7405,1,1,150.0,3.6,29.0,2.0
ID_7406,1,1,100.0,3.4,14.0,10.0
ID_7407,1,1,100.0,3.2,6.0,2.0
ID_7408,1,1,250.0,3.8,167.0,116.0
ID_741,1,1,200.0,3.4,14.0,5.0
ID_7410,1,1,250.0,3.5,162.0,96.0
ID_7411,1,1,200.0,0.0,0.0,0.0
ID_7412,1,1,150.0,4.8,326.0,234.0
ID_7413,2,1,200.0,3.7,186.0,78.0
ID_7414,1,1,150.0,3.9,43.0,39.0
ID_7415,1,1,200.0,3.0,10.0,4.0
ID_7416,2,2,150.0,1.9,110.5,59.5
ID_7417,1,1,150.0,0.0,0.0,0.0
ID_7418,2,2,150.0,3.5,63.0,23.0
ID_7419,1,1,150.0,3.1,14.0,6.0
ID_742,1,1,250.0,3.6,79.0,38.0
ID_7421,1,1,250.0,2.7,78.0,34.0
ID_7422,1,1,100.0,0.0,0.0,0.0
ID_7423,2,1,300.0,4.3,230.0,141.0
ID_7424,1,1,250.0,3.7,107.0,17.0
ID_7425,1,1,150.0,3.2,11.0,2.0
ID_7427,1,1,150.0,2.9,34.0,20.0
ID_7429,1,1,250.0,3.5,30.0,8.0
ID_743,1,1,100.0,0.0,0.0,0.0
ID_7431,1,1,100.0,3.3,12.0,2.0
ID_7432,1,1,200.0,3.9,86.0,49.0
ID_7433,3,2,550.0,4.6,473.0,294.0
ID_7435,1,1,350.0,0.0,0.0,0.0
ID_7436,1,1,100.0,0.0,0.0,0.0
ID_7437,1,1,250.0,0.0,0.0,0.0
ID_7438,1,1,600.0,4.1,1159.0,710.0
ID_7439,3,1,250.0,3.0,5.0,0.0
ID_744,2,1,200.0,3.4,47.0,6.0
ID_7440,1,1,200.0,4.0,152.0,88.0
ID_7441,2,1,600.0,3.6,889.0,571.0
ID_7442,1,1,150.0,3.2,7.0,2.0
ID_7443,1,1,150.0,4.1,749.0,309.0
ID_7445,3,1,100.0,3.7,23.0,9.0
ID_7446,1,1,150.0,2.9,7.0,6.0
ID_7447,2,1,100.0,3.4,45.0,28.0
ID_7448,2,1,200.0,4.2,130.0,90.0
ID_7449,1,1,250.0,4.2,604.0,405.0
ID_745,7,3,650.0,4.01,1756.71,1063.86
ID_7450,4,3,425.0,4.2,732.0,474.75
ID_7451,1,1,200.0,3.6,217.0,46.0
ID_7452,1,1,300.0,3.8,246.0,133.0
ID_7453,1,1,100.0,3.3,7.0,5.0
ID_7454,1,1,100.0,0.0,0.0,0.0
ID_7455,1,1,100.0,0.0,0.0,0.0
ID_7456,2,1,250.0,4.1,798.0,554.0
ID_7457,1,1,150.0,3.3,5.0,1.0
ID_7458,1,1,100.0,3.0,7.0,4.0
ID_7459,1,1,100.0,3.5,11.0,4.0
ID_746,1,1,200.0,3.9,96.0,51.0
ID_7460,1,1,200.0,0.0,0.0,0.0
ID_7461,2,1,100.0,3.5,22.0,8.0
ID_7462,2,2,150.0,4.0,176.0,89.0
ID_7463,1,1,300.0,3.4,94.0,32.0
ID_7464,1,1,250.0,0.0,0.0,0.0
ID_7465,1,1,250.0,4.2,633.0,269.0
ID_7466,1,1,150.0,3.6,10.0,6.0
ID_7467,1,1,150.0,0.0,0.0,0.0
ID_7468,3,2,150.0,4.0,696.0,296.0
ID_7469,1,1,500.0,4.1,106.0,63.0
ID_747,3,2,150.0,3.3,37.0,13.0
ID_7470,1,1,150.0,3.7,76.0,38.0
ID_7471,1,1,200.0,4.1,502.0,228.0
ID_7472,1,1,100.0,0.0,0.0,0.0
ID_7473,1,1,200.0,3.4,39.0,17.0
ID_7474,1,1,100.0,0.0,0.0,0.0
ID_7475,1,1,200.0,4.0,0.0,0.0
ID_7478,1,1,400.0,3.9,336.0,194.0
ID_7479,1,1,400.0,4.1,88.0,43.0
ID_748,1,1,150.0,3.9,271.0,90.0
ID_7480,2,1,400.0,0.0,0.0,0.0
ID_7481,2,1,400.0,4.2,368.0,136.0
ID_7482,1,1,100.0,3.6,37.0,15.0
ID_7483,1,1,100.0,0.0,0.0,0.0
ID_7484,2,1,100.0,3.5,133.0,52.0
ID_7485,1,1,200.0,2.8,33.0,5.0
ID_7486,1,1,200.0,3.5,155.0,15.0
ID_7487,1,1,100.0,3.7,57.0,31.0
ID_7488,2,2,125.0,2.15,97.5,55.5
ID_749,2,1,150.0,3.5,219.0,65.0
ID_7490,1,1,100.0,3.5,18.0,11.0
ID_7491,1,1,250.0,2.9,4.0,2.0
ID_7492,1,1,200.0,3.2,16.0,8.0
ID_7493,2,1,200.0,3.0,5.0,2.0
ID_7494,2,1,200.0,0.0,0.0,0.0
ID_7495,1,1,200.0,3.7,25.0,16.0
ID_7496,1,1,250.0,0.0,0.0,0.0
ID_7497,2,1,100.0,3.3,12.0,1.0
ID_7499,1,1,150.0,3.4,10.0,8.0
ID_750,1,1,150.0,0.0,0.0,0.0
ID_7500,1,1,200.0,3.6,34.0,18.0
ID_7501,9,6,194.44,2.47,21.44,10.78
ID_7502,3,2,200.0,3.6,79.0,23.0
ID_7503,2,1,100.0,3.65,56.0,19.0
ID_7504,1,1,100.0,3.6,27.0,6.0
ID_7505,1,1,100.0,3.8,68.0,17.0
ID_7506,1,1,200.0,3.6,116.0,14.0
ID_7508,1,1,200.0,3.5,42.0,2.0
ID_7509,1,1,150.0,4.0,71.0,42.0
ID_751,1,1,100.0,0.0,0.0,0.0
ID_7510,2,1,250.0,3.7,276.0,158.0
ID_7511,2,1,250.0,3.8,672.0,336.0
ID_7512,1,1,300.0,0.0,0.0,0.0
ID_7513,1,1,250.0,3.9,250.0,89.0
ID_7514,4,1,150.0,3.7,304.0,127.0
ID_7515,2,1,200.0,3.8,118.0,72.0
ID_7516,4,1,200.0,3.8,133.0,99.0
ID_7519,1,1,200.0,3.6,49.0,17.0
ID_752,2,2,200.0,4.3,133.0,88.0
ID_7520,2,1,200.0,0.0,0.0,0.0
ID_7521,1,1,150.0,3.3,4.0,1.0
ID_7522,1,1,750.0,3.9,592.0,439.0
ID_7523,1,1,250.0,4.0,368.0,266.0
ID_7524,3,2,550.0,4.0,965.0,518.0
ID_7525,1,1,500.0,4.5,1031.0,550.0
ID_7526,2,1,200.0,3.9,83.0,66.0
ID_7527,1,1,150.0,3.1,5.0,2.0
ID_7528,2,1,350.0,3.6,227.0,134.0
ID_7529,1,1,100.0,3.0,5.0,3.0
ID_753,1,1,100.0,0.0,0.0,0.0
ID_7530,1,1,200.0,3.8,144.0,64.0
ID_7531,1,1,200.0,3.3,18.0,7.0
ID_7532,1,1,200.0,0.0,0.0,0.0
ID_7533,1,1,200.0,3.7,46.0,24.0
ID_7534,1,1,200.0,3.6,66.0,26.0
ID_7535,1,1,50.0,3.3,9.0,5.0
ID_7536,1,1,350.0,4.6,1386.0,801.0
ID_7537,1,1,250.0,3.6,89.0,67.0
ID_7538,1,1,550.0,4.3,3055.0,2098.0
ID_7539,2,1,350.0,3.3,9.0,5.0
ID_754,1,1,200.0,3.2,5.0,1.0
ID_7540,1,1,200.0,3.6,166.0,64.0
ID_7541,1,1,600.0,3.9,523.0,338.0
ID_7542,1,1,600.0,4.0,1682.0,1061.0
ID_7543,1,1,250.0,4.3,489.0,241.0
ID_7544,16,5,156.25,3.69,244.44,131.69
ID_7546,2,1,200.0,0.0,0.0,0.0
ID_7547,1,1,150.0,3.9,50.0,26.0
ID_7548,1,1,150.0,3.9,22.0,13.0
ID_7549,1,1,200.0,4.0,132.0,38.0
ID_755,2,1,150.0,3.6,109.0,56.0
ID_7550,2,1,150.0,3.9,220.0,143.0
ID_7551,1,1,200.0,3.4,124.0,20.0
ID_7552,1,1,600.0,3.8,537.0,351.0
ID_7554,3,1,400.0,3.4,23.0,12.0
ID_7555,4,1,450.0,4.2,3083.0,1804.0
ID_7556,1,1,150.0,4.0,74.0,36.0
ID_7557,2,2,150.0,0.0,0.0,0.0
ID_7558,1,1,350.0,4.0,839.0,359.0
ID_7559,1,1,200.0,0.0,0.0,0.0
ID_7560,1,1,200.0,0.0,0.0,0.0
ID_7561,1,1,200.0,0.0,0.0,0.0
ID_7562,1,1,150.0,3.5,59.0,14.0
ID_7563,1,1,150.0,3.4,20.0,4.0
ID_7564,13,6,150.0,0.0,0.0,0.0
ID_7566,1,1,100.0,3.3,70.0,24.0
ID_7568,2,1,200.0,4.0,150.0,84.0
ID_7569,1,1,100.0,3.5,27.0,7.0
ID_757,1,1,200.0,3.9,96.0,38.0
ID_7570,1,1,200.0,0.0,0.0,0.0
ID_7571,1,1,150.0,3.6,49.0,15.0
ID_7573,1,1,200.0,4.5,127.0,80.0
ID_7574,1,1,650.0,4.3,669.0,344.0
ID_7575,1,1,200.0,3.9,80.0,59.0
ID_7576,2,2,200.0,3.8,162.0,91.0
ID_7577,1,1,200.0,3.6,120.0,66.0
ID_7578,1,1,200.0,0.0,0.0,0.0
ID_7579,1,1,150.0,0.0,0.0,0.0
ID_758,1,1,200.0,3.7,105.0,56.0
ID_7580,1,1,200.0,0.0,0.0,0.0
ID_7581,1,1,250.0,0.0,0.0,0.0
ID_7583,3,1,250.0,3.8,224.0,129.0
ID_7585,2,1,1200.0,4.0,655.0,358.0
ID_7586,1,1,150.0,3.6,0.0,0.0
ID_7587,1,1,400.0,3.6,180.0,125.0
ID_7588,1,1,200.0,0.0,0.0,0.0
ID_7589,1,1,300.0,4.3,319.0,199.0
ID_759,1,1,100.0,0.0,0.0,0.0
ID_7590,1,1,150.0,0.0,0.0,0.0
ID_7591,4,1,225.0,3.85,1754.0,894.0
ID_7592,4,3,150.0,4.03,823.0,422.75
ID_7594,1,1,200.0,0.0,0.0,0.0
ID_7595,3,3,216.67,3.97,1163.67,611.0
ID_7596,1,1,150.0,3.5,46.0,14.0
ID_7597,1,1,200.0,3.5,126.0,22.0
ID_7599,1,1,200.0,3.5,16.0,10.0
ID_76,1,1,150.0,0.0,0.0,0.0
ID_760,2,1,200.0,2.7,41.0,16.0
ID_7601,1,1,600.0,2.7,8.0,5.0
ID_7602,1,1,200.0,0.0,0.0,0.0
ID_7603,2,1,100.0,3.4,25.0,18.0
ID_7604,3,1,100.0,3.5,51.0,19.67
ID_7605,1,1,100.0,3.5,52.0,16.0
ID_7606,1,1,200.0,3.5,8.0,6.0
ID_7607,1,1,200.0,3.5,51.0,30.0
ID_7608,1,1,150.0,3.5,71.0,28.0
ID_7609,3,1,150.0,3.6,42.0,18.0
ID_761,1,1,150.0,3.5,21.0,5.0
ID_7610,3,1,100.0,3.4,12.67,6.33
ID_7612,2,1,200.0,3.9,80.0,64.0
ID_7613,1,1,150.0,2.7,42.0,10.0
ID_7614,1,1,100.0,2.8,9.0,3.0
ID_7615,2,1,200.0,1.6,2.0,0.5
ID_7616,2,1,200.0,4.1,474.0,230.0
ID_7617,3,1,166.67,1.3,102.0,74.33
ID_7618,1,1,150.0,3.2,19.0,8.0
ID_7619,1,1,150.0,0.0,0.0,0.0
ID_762,1,1,150.0,0.0,0.0,0.0
ID_7620,1,1,350.0,3.0,4.0,1.0
ID_7621,1,1,100.0,3.5,7.0,5.0
ID_7622,2,1,250.0,3.5,381.5,275.0
